id,host_id,country,latitude,longitude,property_type,room_type,bathrooms,price,review_scores_rating
353040,72282,Argentina,-34.59099,-58.37744,Apartment,Entire home/apt,2,6306,94
358631,444416,Argentina,-34.59653,-58.42195,Apartment,Entire home/apt,1,2191,88
358640,444416,Argentina,-34.59689,-58.42059,Apartment,Entire home/apt,1,1859,95
362403,1590487,Argentina,-34.58689,-58.42543,Apartment,Entire home/apt,1,4647,98
362556,407702,Argentina,-34.61561,-58.3835,Apartment,Entire home/apt,1,3319,96
365674,1846400,Argentina,-34.57434,-58.45014,Apartment,Entire home/apt,1,2058,94
366268,319901,Argentina,-34.58643,-58.42122,Condominium,Entire home/apt,1,3983,99
369935,1864747,Argentina,-34.61095,-58.42192,House,Private room,6,1394,94
369961,1864747,Argentina,-34.61095,-58.42192,House,Private room,6,1527,93
370013,1985312,Argentina,-34.60407,-58.37571,Apartment,Entire home/apt,1,2522,91
371343,1138286,Argentina,-34.61406,-58.44067,Apartment,Shared room,1,2522,94
371898,1794617,Argentina,-34.62246,-58.39465,Apartment,Entire home/apt,1,66578,90
372072,444416,Argentina,-34.59518,-58.42197,Apartment,Entire home/apt,1,1659,95
372073,444416,Argentina,-34.59479,-58.42236,Apartment,Entire home/apt,1,1659,91
372075,444416,Argentina,-34.5948,-58.42189,Apartment,Entire home/apt,1,1659,89
372085,444416,Argentina,-34.59655,-58.42066,Apartment,Entire home/apt,1,1659,92
372086,444416,Argentina,-34.59652,-58.4225,Apartment,Entire home/apt,1,1659,92
372818,1876169,Argentina,-34.56922,-58.4276,House,Private room,1,2323,99
379826,444416,Argentina,-34.59539,-58.42238,Apartment,Entire home/apt,1,1659,94
379839,444416,Argentina,-34.59631,-58.42078,Apartment,Entire home/apt,1,1659,93
380943,1910856,Argentina,-34.61911,-58.41686,Apartment,Entire home/apt,1,1527,97
380989,1911004,Argentina,-34.60667,-58.37911,Apartment,Entire home/apt,1,2522,91
382271,1538637,Argentina,-34.58713,-58.4243,Apartment,Entire home/apt,1,4315,94
388089,444416,Argentina,-34.59898,-58.42209,Apartment,Entire home/apt,1,1659,91
389270,444416,Argentina,-34.5947,-58.42038,Apartment,Entire home/apt,1,1659,90
393443,642183,Argentina,-34.59111,-58.37787,Apartment,Entire home/apt,2,16595,94
394376,91936,Argentina,-34.60909,-58.39394,Apartment,Entire home/apt,1,1991,90
394407,91936,Argentina,-34.61005,-58.38752,Apartment,Entire home/apt,2,6306,96
398267,1714257,Argentina,-34.58437,-58.41137,Loft,Entire home/apt,1,2191,93
401685,2004544,Argentina,-34.60346,-58.38765,Apartment,Entire home/apt,1,6970,94
401875,2005006,Argentina,-34.59548,-58.38006,Apartment,Entire home/apt,2,10090,95
404935,2017830,Argentina,-34.58618,-58.42449,Apartment,Entire home/apt,1,5642,93
407517,419383,Argentina,-34.57747,-58.40496,Apartment,Entire home/apt,3,13276,90
410119,1967648,Argentina,-34.58965,-58.38872,Apartment,Entire home/apt,2,23233,100
411433,2041474,Argentina,-34.58477,-58.42898,Apartment,Entire home/apt,1,5310,95
413228,2055785,Argentina,-34.5848,-58.43585,Apartment,Entire home/apt,1,1991,96
413349,555693,Argentina,-34.60489,-58.39608,Apartment,Entire home/apt,5,26486,84
413662,1985312,Argentina,-34.61046,-58.3838,Apartment,Entire home/apt,1,2522,89
414655,2062185,Argentina,-34.59952,-58.37268,Apartment,Entire home/apt,1,3319,91
415298,1399393,Argentina,-34.6159,-58.37549,Apartment,Entire home/apt,2,6638,94
415338,2065803,Argentina,-34.58446,-58.42855,Apartment,Private room,2,1859,91
415985,2068724,Argentina,-34.58162,-58.42505,Apartment,Entire home/apt,1,2854,93
416813,1011896,Argentina,-34.57791,-58.43103,House,Entire home/apt,4,23233,90
427283,3771282,Argentina,-34.57676,-58.43904,Apartment,Entire home/apt,2,11948,94
433742,2155403,Argentina,-34.59505,-58.3771,Apartment,Entire home/apt,1,1128,88
435818,2164622,Argentina,-34.58518,-58.40734,Apartment,Entire home/apt,1,2987,92
437246,177369,Argentina,-34.57997,-58.43966,Apartment,Entire home/apt,1,3319,97
438557,112294,Argentina,-34.59818,-58.41517,Apartment,Entire home/apt,1,2323,95
438798,233651,Argentina,-34.5841,-58.42353,Condominium,Entire home/apt,1,6638,93
443645,750896,Argentina,-34.60322,-58.42654,Apartment,Entire home/apt,1,3651,94
446212,2215859,Argentina,-34.6053,-58.39542,Apartment,Private room,2,1328,95
446637,2218270,Argentina,-34.58799,-58.40668,Apartment,Entire home/apt,1,2788,100
447786,974945,Argentina,-34.59164,-58.4457,Apartment,Entire home/apt,1,3319,78
448784,2228447,Argentina,-34.59466,-58.39289,Apartment,Entire home/apt,1,4182,97
451565,1647057,Argentina,-34.58452,-58.4494,Bed and breakfast,Private room,1,3053,96
452390,411077,Argentina,-34.59213,-58.39428,Apartment,Entire home/apt,1,2323,90
452441,411077,Argentina,-34.56438,-58.46307,Apartment,Entire home/apt,1,2655,82
454310,2256890,Argentina,-34.59063,-58.39633,Apartment,Private room,1,3253,100
455717,1653462,Argentina,-34.58839,-58.41164,Apartment,Entire home/apt,1,2655,91
456640,2270625,Argentina,-34.58803,-58.3951,Apartment,Private room,1,1195,91
456644,2270625,Argentina,-34.58873,-58.39703,Apartment,Private room,1,1460,92
457140,2269001,Argentina,-34.59337,-58.43031,Apartment,Private room,1,2987,93
458013,2276368,Argentina,-34.58744,-58.39879,Apartment,Entire home/apt,1,3253,97
464314,1746782,Argentina,-34.57604,-58.42304,Apartment,Entire home/apt,1,2522,92
465572,2312820,Argentina,-34.60703,-58.3847,Apartment,Entire home/apt,1,2788,94
465626,2313034,Argentina,-34.61816,-58.38245,House,Entire home/apt,2,2390,94
466357,2316004,Argentina,-34.59428,-58.39879,Apartment,Entire home/apt,1,4315,98
466574,1409800,Argentina,-34.5904,-58.42447,Apartment,Entire home/apt,1,3983,96
466736,161327,Argentina,-34.57874,-58.4397,Loft,Entire home/apt,1,2987,98
470363,737924,Argentina,-34.59183,-58.41646,Apartment,Entire home/apt,2,3319,95
472446,2316004,Argentina,-34.59106,-58.39071,Apartment,Entire home/apt,1,3983,98
475009,1717409,Argentina,-34.58235,-58.42851,Apartment,Entire home/apt,1,1991,80
476044,2359849,Argentina,-34.58819,-58.43072,House,Entire home/apt,4,18586,96
481351,2383699,Argentina,-34.58823,-58.41299,Apartment,Entire home/apt,1,3319,96
486206,1482817,Argentina,-34.59171,-58.41147,Apartment,Entire home/apt,1,4381,94
487707,2413256,Argentina,-34.63188,-58.35933,Apartment,Entire home/apt,1,1593,93
488363,2416473,Argentina,-34.60385,-58.40536,Apartment,Entire home/apt,1,2655,94
489848,2422234,Argentina,-34.61978,-58.38144,House,Entire home/apt,6,21242,97
495595,2447848,Argentina,-34.62084,-58.38909,Apartment,Shared room,1,2058,90
499212,2463769,Argentina,-34.62251,-58.37598,Apartment,Entire home/apt,2,7103,92
499565,352420,Argentina,-34.57871,-58.43973,Apartment,Entire home/apt,2,2522,100
499705,2466149,Argentina,-34.58111,-58.43447,Apartment,Entire home/apt,1,4647,98
500572,2469918,Argentina,-34.61348,-58.38489,Apartment,Private room,1,2124,94
500624,2469918,Argentina,-34.61503,-58.38561,Apartment,Private room,1,3253,94
503974,2485446,Argentina,-34.59085,-58.41212,Apartment,Entire home/apt,2,7634,100
504078,2483332,Argentina,-34.57914,-58.43524,Loft,Entire home/apt,2,13276,94
504162,2486039,Argentina,-34.61097,-58.43094,Guest suite,Shared room,1,664,80
504435,2487829,Argentina,-34.55236,-58.48583,House,Private room,3,2788,100
507931,2503380,Argentina,-34.60649,-58.38974,Apartment,Private room,1,7966,94
516717,1494498,Argentina,-34.58008,-58.41035,Apartment,Entire home/apt,1,2655,94
518190,2551029,Argentina,-34.5784,-58.43211,Apartment,Entire home/apt,1,3452,88
519602,2556830,Argentina,-34.62229,-58.36843,House,Private room,1,1991,94
521070,2563230,Argentina,-34.60099,-58.44329,Apartment,Private room,1,4647,94
521338,2485446,Argentina,-34.58969,-58.38759,Apartment,Entire home/apt,3,23233,93
521783,2034113,Argentina,-34.61938,-58.38182,House,Private room,1,2323,91
522119,2354201,Argentina,-34.57913,-58.41426,Apartment,Private room,1,2191,95
524922,2580634,Argentina,-34.59897,-58.38301,Apartment,Entire home/apt,1,6638,80
525392,1853733,Argentina,-34.58826,-58.42152,Apartment,Entire home/apt,1,3784,96
525865,2584911,Argentina,-34.63913,-58.44391,House,Shared room,3,2655,94
530417,2605024,Argentina,-34.64051,-58.4993,House,Private room,1,1328,94
536467,1516002,Argentina,-34.59163,-58.42376,Apartment,Private room,2,1991,95
537215,2638586,Argentina,-34.59618,-58.41551,Apartment,Entire home/apt,2,2390,94
540580,2383699,Argentina,-34.5953,-58.38346,Apartment,Entire home/apt,1,2921,98
541142,2660279,Argentina,-34.57933,-58.42356,Apartment,Entire home/apt,1,1925,91
541925,2664375,Argentina,-34.58731,-58.38684,Apartment,Private room,1,332,60
542065,2665401,Argentina,-34.59709,-58.42851,Apartment,Entire home/apt,1,2124,96
543660,2672680,Argentina,-34.59943,-58.37937,Apartment,Entire home/apt,1,3916,89
546243,2685520,Argentina,-34.57282,-58.43184,Apartment,Entire home/apt,1,11616,94
551422,411077,Argentina,-34.56244,-58.45201,Apartment,Entire home/apt,1,1128,93
553921,2721868,Argentina,-34.58798,-58.39426,Apartment,Entire home/apt,1,2987,94
554185,2724390,Argentina,-34.59924,-58.37681,Apartment,Entire home/apt,1,5178,99
556912,2764302,Argentina,-34.64819,-58.36596,Apartment,Private room,1,2655,94
561934,2763233,Argentina,-34.60679,-58.52372,Camper/RV,Entire home/apt,1,1659,100
564422,2775530,Argentina,-34.59219,-58.42747,Apartment,Entire home/apt,1,2390,92
565463,1228672,Argentina,-34.59228,-58.38547,Apartment,Entire home/apt,1,3253,89
568709,2798538,Argentina,-34.57777,-58.40139,Loft,Entire home/apt,1,6638,94
568747,444416,Argentina,-34.59454,-58.42242,Apartment,Entire home/apt,1,1792,95
570686,479827,Argentina,-34.58356,-58.43426,Apartment,Entire home/apt,2,9957,93
572791,2817979,Argentina,-34.56957,-58.4646,Apartment,Entire home/apt,1,1925,20
572870,2817979,Argentina,-34.56799,-58.46731,Apartment,Entire home/apt,1,1460,20
573165,1482817,Argentina,-34.58793,-58.4334,Apartment,Entire home/apt,1,7966,90
574032,2014830,Argentina,-34.57841,-58.41243,Apartment,Entire home/apt,1,6638,94
577511,2824024,Argentina,-34.57594,-58.45709,House,Private room,1,1261,60
578028,2821710,Argentina,-34.54953,-58.46577,Apartment,Entire home/apt,2,1261,96
581136,2112499,Argentina,-34.58802,-58.41096,Apartment,Private room,1,1460,91
585391,1388769,Argentina,-34.61837,-58.39988,House,Private room,3,797,94
586214,794906,Argentina,-34.59606,-58.42752,Loft,Entire home/apt,1,2722,94
587030,781916,Argentina,-34.5984,-58.39383,Apartment,Entire home/apt,1,2655,93
588809,177369,Argentina,-34.589,-58.38898,Apartment,Entire home/apt,1,3983,97
589147,2905876,Argentina,-34.58788,-58.44284,House,Private room,2,2191,96
590596,2914527,Argentina,-34.57074,-58.45641,House,Entire home/apt,2,12944,93
590806,1933761,Argentina,-34.61512,-58.39281,Apartment,Private room,1,1527,89
593333,2929880,Argentina,-34.58832,-58.42213,Apartment,Entire home/apt,1,2323,95
596308,2947819,Argentina,-34.60525,-58.37878,Apartment,Entire home/apt,1,4647,100
597968,2956484,Argentina,-34.59962,-58.3807,Apartment,Entire home/apt,1,3983,80
598615,2960821,Argentina,-34.55919,-58.44584,Apartment,Private room,1,2323,80
599567,417090,Argentina,-34.58216,-58.42111,Apartment,Entire home/apt,1,3319,93
602420,2980728,Argentina,-34.54059,-58.46457,Condominium,Entire home/apt,2,5642,98
604549,2993145,Argentina,-34.58732,-58.4285,Apartment,Entire home/apt,1,3053,97
605010,1876552,Argentina,-34.59341,-58.44305,Apartment,Entire home/apt,2,4182,99
605496,641573,Argentina,-34.57833,-58.40894,Apartment,Entire home/apt,1,1328,90
606606,3003052,Argentina,-34.62406,-58.37059,Apartment,Entire home/apt,1,1460,100
607689,2072372,Argentina,-34.58012,-58.43555,Apartment,Entire home/apt,2,3983,94
608017,3013360,Argentina,-34.65157,-58.40803,Apartment,Private room,1,9957,94
609071,3019266,Argentina,-34.57801,-58.43742,Apartment,Private room,1,3983,94
611649,2079764,Argentina,-34.57045,-58.4302,Apartment,Private room,1,1925,94
619485,3069869,Argentina,-34.59075,-58.40164,Apartment,Entire home/apt,2,8563,93
621503,2950411,Argentina,-34.58531,-58.4245,Apartment,Entire home/apt,1,6638,90
623706,4618210,Argentina,-34.57626,-58.4199,Apartment,Entire home/apt,1,2191,84
623978,3095230,Argentina,-34.54917,-58.48226,Loft,Entire home/apt,1,1925,94
627230,3113621,Argentina,-34.59214,-58.39552,Apartment,Entire home/apt,1,2655,93
631516,2638586,Argentina,-34.59218,-58.40461,Apartment,Entire home/apt,2,3120,80
633066,2940752,Argentina,-34.57496,-58.44036,Apartment,Entire home/apt,1,1859,92
634454,3159972,Argentina,-34.62479,-58.37027,Apartment,Private room,1,3651,94
636640,1023327,Argentina,-34.61555,-58.37791,Apartment,Entire home/apt,1,1659,78
636742,1023327,Argentina,-34.61516,-58.37656,Apartment,Entire home/apt,1,1925,87
637342,3178807,Argentina,-34.58643,-58.42579,House,Shared room,2,1128,94
639888,3194781,Argentina,-34.59027,-58.39542,Apartment,Entire home/apt,1,4315,93
640706,3199348,Argentina,-34.59553,-58.38289,Apartment,Entire home/apt,1,3319,94
640963,638616,Argentina,-34.61045,-58.39133,Car,Entire home/apt,0,2589,94
641645,3205786,Argentina,-34.58124,-58.43401,Apartment,Entire home/apt,1,3319,97
644493,3224983,Argentina,-34.58756,-58.40286,Apartment,Entire home/apt,1,4647,97
644840,489975,Argentina,-34.58313,-58.44656,Apartment,Entire home/apt,1,2124,89
645262,737924,Argentina,-34.58791,-58.43371,Townhouse,Private room,1,1659,100
646177,3237810,Argentina,-34.59243,-58.37827,Apartment,Entire home/apt,2,4182,94
649664,3208880,Argentina,-34.58058,-58.434,Condominium,Entire home/apt,1,1792,86
651627,3274132,Argentina,-34.60007,-58.40308,Apartment,Entire home/apt,1,1460,93
652357,1482817,Argentina,-34.58793,-58.4334,Apartment,Entire home/apt,1,5642,94
654153,3290556,Argentina,-34.61577,-58.37967,Apartment,Entire home/apt,1,9957,94
654656,3293712,Argentina,-34.58619,-58.40588,Apartment,Entire home/apt,1,2655,89
654749,1798921,Argentina,-34.59571,-58.3925,Apartment,Entire home/apt,1,3983,96
657004,3072694,Argentina,-34.61796,-58.37026,Hostel,Shared room,4,664,89
664172,3334331,Argentina,-34.58718,-58.4249,Apartment,Entire home/apt,1,7567,93
668244,3380366,Argentina,-34.59664,-58.41808,House,Private room,6,15931,98
670711,3398835,Argentina,-34.59128,-58.41426,Apartment,Entire home/apt,1,4978,85
671183,3334331,Argentina,-34.58884,-58.43401,Apartment,Entire home/apt,1,10621,90
674899,626906,Argentina,-34.57114,-58.43069,Apartment,Entire home/apt,1,13210,95
675334,3334331,Argentina,-34.57497,-58.43588,Apartment,Entire home/apt,3,19914,87
675852,2432338,Argentina,-34.61121,-58.38846,Apartment,Private room,1,1859,90
675965,2432338,Argentina,-34.60965,-58.3896,Apartment,Private room,1,3319,70
678613,1136162,Argentina,-34.58455,-58.44153,Apartment,Entire home/apt,1,1991,90
679739,3451172,Argentina,-34.56252,-58.45393,Apartment,Private room,1,1659,94
679893,531445,Argentina,-34.57159,-58.43253,Apartment,Entire home/apt,1,2987,94
680386,3464544,Argentina,-34.60097,-58.43036,Apartment,Entire home/apt,1,2987,97
681263,3469227,Argentina,-34.61171,-58.37793,Apartment,Entire home/apt,1,5310,80
683094,1653462,Argentina,-34.57528,-58.43648,Apartment,Entire home/apt,1,2655,87
683097,1653462,Argentina,-34.57453,-58.43742,Apartment,Entire home/apt,1,3319,85
683193,319901,Argentina,-34.58213,-58.42336,Condominium,Entire home/apt,1,8297,99
683194,319901,Argentina,-34.58241,-58.4233,Condominium,Entire home/apt,1,5377,99
684500,1538637,Argentina,-34.58581,-58.42477,Apartment,Entire home/apt,1,1991,93
686484,3469227,Argentina,-34.59112,-58.40365,Apartment,Entire home/apt,1,2921,87
686486,3469227,Argentina,-34.59028,-58.40318,Apartment,Entire home/apt,1,2921,93
687781,3072694,Argentina,-34.61787,-58.37012,Other,Private room,6,531,99
687893,3072694,Argentina,-34.61879,-58.3703,Other,Private room,1,664,100
692732,1864747,Argentina,-34.61094,-58.42192,Loft,Entire home/apt,1,2191,100
693449,3547344,Argentina,-34.58345,-58.40421,Apartment,Entire home/apt,1,1527,100
694221,1864747,Argentina,-34.61094,-58.42192,House,Private room,1,1062,96
695450,3559592,Argentina,-34.60971,-58.38277,Apartment,Entire home/apt,1,929,89
696409,794906,Argentina,-34.59183,-58.43669,House,Entire home/apt,1,2257,99
699486,719967,Argentina,-34.62082,-58.35935,Apartment,Entire home/apt,1,3651,98
702905,3608766,Argentina,-34.58427,-58.44552,Apartment,Entire home/apt,1,1792,90
702953,3072694,Argentina,-34.61721,-58.36954,Other,Private room,1,398,94
702977,3072694,Argentina,-34.61758,-58.36935,Other,Private room,1,398,85
704509,3616736,Argentina,-34.58117,-58.43041,Apartment,Entire home/apt,1,2191,97
710149,177369,Argentina,-34.5866,-58.39467,Apartment,Entire home/apt,1,2722,90
710366,3656377,Argentina,-34.5896,-58.40652,Apartment,Private room,1,863,96
711298,3660784,Argentina,-34.5919,-58.38751,Apartment,Entire home/apt,3,6306,97
716470,3072694,Argentina,-34.61736,-58.37059,Other,Private room,1,597,90
720354,3072694,Argentina,-34.6189,-58.37053,Guesthouse,Private room,4,2124,80
720683,3720453,Argentina,-34.59428,-58.40002,Apartment,Entire home/apt,1,4647,94
721823,233651,Argentina,-34.58498,-58.42381,Condominium,Entire home/apt,1,3983,91
722171,3729048,Argentina,-34.60421,-58.38656,Apartment,Entire home/apt,1,2987,100
722285,3729771,Argentina,-34.62002,-58.37579,Loft,Entire home/apt,1,1593,93
723284,3735662,Argentina,-34.56662,-58.43281,Apartment,Entire home/apt,1,1726,90
724551,3745651,Argentina,-34.59209,-58.38489,Apartment,Entire home/apt,2,4315,98
726181,119120,Argentina,-34.61079,-58.38702,Apartment,Entire home/apt,1,3983,96
726367,3758647,Argentina,-34.58999,-58.40816,Apartment,Private room,1,929,99
727445,3768483,Argentina,-34.58731,-58.43835,Apartment,Entire home/apt,1,2655,97
729097,3455834,Argentina,-34.59015,-58.40841,Apartment,Entire home/apt,1,2323,93
731034,1493242,Argentina,-34.59743,-58.39947,Apartment,Entire home/apt,1,3120,89
731142,2721723,Argentina,-34.59752,-58.44026,Apartment,Entire home/apt,1,996,98
734129,3771282,Argentina,-34.57749,-58.43716,Apartment,Entire home/apt,2,13276,99
734510,3469227,Argentina,-34.61171,-58.37793,Apartment,Entire home/apt,1,5310,94
735898,3839740,Argentina,-34.6154,-58.37176,Apartment,Entire home/apt,1,4447,90
736401,3844282,Argentina,-34.59467,-58.39558,Apartment,Entire home/apt,2,5244,97
737007,2383699,Argentina,-34.58346,-58.40682,Apartment,Entire home/apt,1,1328,100
737135,3848625,Argentina,-34.59463,-58.38369,Apartment,Entire home/apt,1,2655,94
738021,3856012,Argentina,-34.60391,-58.38498,Apartment,Entire home/apt,1,2522,80
739783,3870918,Argentina,-34.57629,-58.4333,Loft,Entire home/apt,1,1991,86
740886,3771282,Argentina,-34.58496,-58.43909,Apartment,Entire home/apt,1,9293,94
741087,3771282,Argentina,-34.59174,-58.43712,House,Entire home/apt,3,36509,97
741111,3771282,Argentina,-34.57825,-58.40475,Apartment,Entire home/apt,2,18254,87
742573,3771282,Argentina,-34.61852,-58.37239,House,Entire home/apt,2,11948,99
